,address_id,place_type_id,room_type_id,number_of_persons_id,number_of_offers,average_rating,max_rating,min_rating
2770,82,3,460,2,1,8.7,8.7,8.7
2771,82,3,446,1,1,8.7,8.7,8.7
2772,82,3,1244,1,1,8.7,8.7,8.7
2773,82,3,113,5,1,8.7,8.7,8.7
2774,82,3,335,1,1,9.2,9.2,9.2
2775,82,3,119,1,1,9.2,9.2,9.2
2776,82,3,720,2,1,9.0,9.0,9.0
2777,82,3,1042,1,1,9.8,9.8,9.8
2778,82,3,1278,1,1,8.2,8.2,8.2
2779,82,3,474,1,1,9.2,9.2,9.2
2780,82,3,302,3,1,8.9,8.9,8.9
2781,82,3,1407,1,1,8.9,8.9,8.9
2782,82,3,1048,4,1,8.2,8.2,8.2
2783,82,3,679,0,1,8.7,8.7,8.7
2784,82,3,256,1,1,9.2,9.2,9.2
2785,82,3,1275,1,1,8.7,8.7,8.7
2786,82,3,450,1,1,8.9,8.9,8.9
2787,82,3,495,2,1,9.1,9.1,9.1
2788,82,3,792,1,1,9.1,9.1,9.1
2789,82,3,405,3,1,8.2,8.2,8.2
2790,82,3,571,1,1,8.9,8.9,8.9
2791,82,3,305,1,1,9.8,9.8,9.8
2792,82,3,277,1,1,8.2,8.2,8.2
2793,82,3,1219,1,1,9.2,9.2,9.2
2794,82,3,1669,1,1,9.1,9.1,9.1
2795,82,3,62,1,1,9.1,9.1,9.1
2796,82,3,1165,1,1,9.1,9.1,9.1
2797,82,3,546,3,1,9.1,9.1,9.1
2798,82,3,1251,4,1,9.2,9.2,9.2
2799,82,3,1591,3,1,8.2,8.2,8.2
2800,82,3,407,5,1,9.2,9.2,9.2
2801,82,3,1549,4,1,9.2,9.2,9.2
2802,82,3,23,3,1,9.0,9.0,9.0
2803,82,3,1357,3,1,8.2,8.2,8.2
2804,82,3,1366,1,1,8.9,8.9,8.9
2805,82,3,1286,1,1,8.9,8.9,8.9
2806,82,3,584,1,1,9.1,9.1,9.1
2807,130,3,1125,8,1,8.6,8.6,8.6
2808,130,3,309,1,1,8.6,8.6,8.6
2809,130,3,309,3,1,8.6,8.6,8.6
2810,130,3,430,4,1,8.6,8.6,8.6
2811,130,3,882,3,1,8.6,8.6,8.6
2812,130,3,928,2,1,8.6,8.6,8.6
2813,59,3,1237,1,1,8.9,8.9,8.9
2814,59,3,1641,1,1,8.9,8.9,8.9
2815,59,3,835,1,1,8.9,8.9,8.9
2816,59,3,1449,1,1,8.9,8.9,8.9
2817,12,3,181,1,1,9.0,9.0,9.0
2818,12,3,1214,1,1,9.0,9.0,9.0
2819,12,3,1421,1,1,9.0,9.0,9.0
2820,21,3,468,3,1,8.5,8.5,8.5
2821,21,3,199,3,1,8.5,8.5,8.5
2822,21,3,1458,3,1,8.5,8.5,8.5
2823,21,3,1601,2,1,8.5,8.5,8.5
2824,21,3,692,1,1,9.2,9.2,9.2
2825,21,3,1069,1,1,9.1,9.1,9.1
2826,21,3,671,1,1,9.2,9.2,9.2
2827,21,3,430,3,1,8.5,8.5,8.5
2828,21,3,1075,1,1,8.5,8.5,8.5
2829,21,3,1411,2,1,8.5,8.5,8.5
2830,21,3,720,1,1,9.2,9.2,9.2
2831,21,3,135,0,1,9.2,9.2,9.2
2832,21,3,915,1,1,8.5,8.5,8.5
2833,21,3,1452,3,1,8.5,8.5,8.5
2834,21,3,1581,2,1,8.5,8.5,8.5
2835,21,3,252,4,1,8.5,8.5,8.5
2836,21,3,120,1,1,9.4,9.4,9.4
2837,21,3,799,1,1,9.1,9.1,9.1
2838,21,3,712,1,1,9.4,9.4,9.4
2839,21,3,394,2,1,9.4,9.4,9.4
2840,21,3,394,3,1,9.1,9.1,9.1
2841,21,3,921,3,1,8.5,8.5,8.5
2842,11,3,309,1,1,8.8,8.8,8.8
2843,11,3,737,1,1,8.8,8.8,8.8
2844,60,3,1578,3,1,9.1,9.1,9.1
2845,60,3,330,3,1,9.1,9.1,9.1
2846,60,3,580,1,1,9.4,9.4,9.4
2847,60,3,307,1,1,9.2,9.2,9.2
2848,60,3,1394,1,1,9.5,9.5,9.5
2849,60,3,1649,1,1,9.3,9.3,9.3
2850,60,3,983,1,1,9.0,9.0,9.0
2851,60,3,41,1,1,9.2,9.2,9.2
2852,60,3,934,0,1,9.2,9.2,9.2
2853,60,3,265,1,1,9.2,9.2,9.2
2854,60,3,1193,1,1,9.2,9.2,9.2
2855,60,3,630,1,1,8.4,8.4,8.4
2856,60,3,960,1,1,9.6,9.6,9.6
2857,60,3,121,1,1,9.5,9.5,9.5
2858,60,3,105,1,1,9.0,9.0,9.0
2859,60,3,172,1,1,8.4,8.4,8.4
2860,60,3,417,3,1,9.6,9.6,9.6
2861,60,3,36,1,1,9.6,9.6,9.6
2862,60,3,553,1,1,8.4,8.4,8.4
2863,60,3,1081,1,1,9.3,9.3,9.3
2864,60,3,487,3,1,9.5,9.5,9.5
2865,60,3,389,1,1,9.5,9.5,9.5
2866,60,3,1024,3,1,9.5,9.5,9.5
2867,60,3,235,2,1,9.5,9.5,9.5
2868,60,3,45,1,1,8.9,8.9,8.9
2869,60,3,1142,2,1,8.8,8.8,8.8
2870,60,3,1235,1,1,9.3,9.3,9.3
2871,60,3,629,1,1,9.3,9.3,9.3
2872,60,3,1574,9,1,9.1,9.1,9.1
2873,60,3,624,2,1,9.2,9.2,9.2
2874,60,3,624,3,1,9.1,9.1,9.1
2875,60,3,608,1,1,9.5,9.5,9.5
2876,60,3,220,1,1,9.1,9.1,9.1
2877,60,3,1098,2,1,9.5,9.5,9.5
2878,60,3,233,1,1,9.2,9.2,9.2
2879,60,3,632,1,1,9.3,9.3,9.3
2880,60,3,255,1,1,9.1,9.1,9.1
2881,60,3,751,6,1,9.3,9.3,9.3
2882,60,3,648,2,1,9.0,9.0,9.0
2883,60,3,1246,2,1,9.0,9.0,9.0
2884,60,3,1514,1,1,8.9,8.9,8.9
2885,60,3,1247,1,1,8.9,8.9,8.9
2886,60,3,906,1,1,8.9,8.9,8.9
2887,60,3,1579,1,1,8.9,8.9,8.9
2888,60,3,1267,1,1,8.9,8.9,8.9
2889,60,3,531,1,1,8.9,8.9,8.9
2890,60,3,1675,1,1,8.9,8.9,8.9
2891,60,3,972,0,1,9.3,9.3,9.3
2892,60,3,1032,1,1,9.4,9.4,9.4
2893,60,3,573,1,1,9.1,9.1,9.1
2894,60,3,138,1,1,9.5,9.5,9.5
2895,60,3,1378,1,1,9.5,9.5,9.5
2896,60,3,1097,1,1,9.3,9.3,9.3
2897,60,3,936,1,1,9.5,9.5,9.5
2898,60,3,1458,1,1,9.5,9.5,9.5
2899,60,3,483,1,1,8.5,8.5,8.5
2900,60,3,647,1,1,9.4,9.4,9.4
2901,60,3,219,1,1,9.3,9.3,9.3
2902,60,3,1550,1,1,9.1,9.1,9.1
2903,60,3,300,1,1,9.2,9.2,9.2
2904,60,3,60,1,1,9.4,9.4,9.4
2905,60,3,152,1,1,9.4,9.4,9.4
2906,60,3,24,1,1,9.0,9.0,9.0
2907,60,3,1376,1,1,8.5,8.5,8.5
2908,60,3,829,1,1,8.4,8.4,8.4
2909,60,3,1573,1,1,9.4,9.4,9.4
2910,60,3,1389,1,1,9.3,9.3,9.3
2911,60,3,486,1,1,9.0,9.0,9.0
2912,60,3,1499,0,1,8.5,8.5,8.5
2913,60,3,9,2,1,8.3,8.3,8.3
2914,60,3,1433,1,1,8.6,8.6,8.6
2915,60,3,1547,1,1,8.9,8.9,8.9
2916,60,3,925,1,1,9.3,9.3,9.3
2917,60,3,55,1,1,9.4,9.4,9.4
2918,60,3,1456,1,1,9.1,9.1,9.1
2919,60,3,650,1,1,9.1,9.1,9.1
2920,60,3,170,1,1,9.1,9.1,9.1
2921,60,3,1640,1,1,9.1,9.1,9.1
2922,60,3,670,1,1,9.1,9.1,9.1
2923,60,3,327,1,1,9.3,9.3,9.3
2924,60,3,1284,1,1,9.3,9.3,9.3
2925,60,3,911,1,1,9.1,9.1,9.1
2926,60,3,379,1,1,9.1,9.1,9.1
2927,60,3,971,1,1,9.1,9.1,9.1
2928,60,3,1184,1,1,8.9,8.9,8.9
2929,60,3,1439,1,1,8.9,8.9,8.9
2930,60,3,336,1,1,8.9,8.9,8.9
2931,60,3,1340,1,1,8.9,8.9,8.9
2932,60,3,903,1,1,8.9,8.9,8.9
2933,60,3,7,1,1,8.9,8.9,8.9
2934,60,3,533,1,1,9.1,9.1,9.1
2935,60,3,108,1,1,8.6,8.6,8.6
2936,60,3,642,1,1,9.3,9.3,9.3
2937,60,3,94,1,1,8.3,8.3,8.3
2938,60,3,228,1,1,9.2,9.2,9.2
2939,60,3,988,1,1,8.8,8.8,8.8
2940,60,3,803,1,1,9.0,9.0,9.0
2941,60,3,561,2,1,9.7,9.7,9.7
2942,60,3,856,1,1,9.2,9.2,9.2
2943,60,3,535,1,1,9.7,9.7,9.7
2944,60,3,1600,1,1,9.7,9.7,9.7
2945,60,3,239,2,1,9.6,9.6,9.6
2946,60,3,1259,2,1,8.5,8.5,8.5
2947,60,3,1382,1,1,9.1,9.1,9.1
2948,60,3,1588,2,1,9.5,9.5,9.5
2949,60,3,82,1,1,9.5,9.5,9.5
2950,60,3,1420,1,1,9.2,9.2,9.2
2951,60,3,1415,1,1,9.5,9.5,9.5
2952,60,3,428,1,1,9.0,9.0,9.0
2953,60,3,557,1,1,9.0,9.0,9.0
2954,60,3,1594,1,1,9.0,9.0,9.0
2955,60,3,929,2,1,9.0,9.0,9.0
2956,60,3,462,1,1,8.9,8.9,8.9
2957,60,3,891,2,1,8.9,8.9,8.9
2958,60,3,115,1,1,9.0,9.0,9.0
2959,60,3,1233,1,1,9.0,9.0,9.0
2960,60,3,58,2,1,9.0,9.0,9.0
2961,60,3,280,1,1,9.1,9.1,9.1
2962,60,3,1471,1,1,9.0,9.0,9.0
2963,60,3,1335,3,1,8.5,8.5,8.5
2964,60,3,1651,2,1,9.3,9.3,9.3
2965,60,3,46,1,1,9.3,9.3,9.3
2966,60,3,467,1,1,9.0,9.0,9.0
2967,60,3,893,1,1,8.0,8.0,8.0
2968,60,3,236,1,1,9.1,9.1,9.1
2969,60,3,1093,1,1,9.2,9.2,9.2
2970,60,3,107,1,1,9.5,9.5,9.5
2971,60,3,796,2,1,9.6,9.6,9.6
2972,60,3,1125,3,1,9.1,9.1,9.1
2973,60,3,1125,4,1,8.9,8.9,8.9
2974,60,3,1552,2,1,9.3,9.3,9.3
2975,60,3,438,2,1,9.1,9.1,9.1
2976,60,3,1288,1,1,9.7,9.7,9.7
2977,60,3,1288,2,1,9.7,9.7,9.7
2978,60,3,1288,3,1,9.7,9.7,9.7
2979,60,3,1288,5,1,9.0,9.0,9.0
2980,60,3,1597,1,1,9.0,9.0,9.0
2981,60,3,832,3,1,9.0,9.0,9.0
2982,60,3,939,1,1,9.3,9.3,9.3
2983,60,3,1659,2,1,9.3,9.3,9.3
2984,60,3,1158,0,1,9.6,9.6,9.6
2985,60,3,166,1,1,8.9,8.9,8.9
2986,60,3,916,1,1,9.7,9.7,9.7
2987,60,3,1593,1,1,9.0,9.0,9.0
2988,60,3,491,1,1,9.5,9.5,9.5
2989,60,3,395,1,1,9.9,9.9,9.9
2990,60,3,378,1,1,9.9,9.9,9.9
2991,60,3,530,1,1,9.5,9.5,9.5
2992,60,3,719,1,1,9.9,9.9,9.9
2993,60,3,196,1,1,8.9,8.9,8.9
2994,60,3,501,1,1,8.9,8.9,8.9
2995,60,3,1175,1,1,8.9,8.9,8.9
2996,60,3,1328,1,1,8.9,8.9,8.9
2997,60,3,895,1,1,8.9,8.9,8.9
2998,60,3,319,1,1,8.9,8.9,8.9
2999,60,3,849,1,1,9.2,9.2,9.2
3000,60,3,195,1,1,9.2,9.2,9.2
3001,60,3,1627,1,1,9.2,9.2,9.2
3002,60,3,1337,1,1,9.5,9.5,9.5
3003,60,3,591,1,1,9.0,9.0,9.0
3004,60,3,1644,1,1,9.0,9.0,9.0
3005,60,3,339,1,1,9.3,9.3,9.3
3006,60,3,942,1,1,9.2,9.2,9.2
3007,60,3,65,1,1,8.4,8.4,8.4
3008,60,3,959,1,1,8.4,8.4,8.4
3009,60,3,1065,1,1,8.4,8.4,8.4
3010,60,3,1239,1,1,8.4,8.4,8.4
3011,60,3,1653,1,1,8.4,8.4,8.4
3012,60,3,484,1,1,9.2,9.2,9.2
3013,60,3,342,1,1,9.2,9.2,9.2
3014,60,3,1161,1,1,9.2,9.2,9.2
3015,60,3,1503,1,1,8.9,8.9,8.9
3016,60,3,1034,1,1,8.5,8.5,8.5
3017,60,3,816,1,1,9.2,9.2,9.2
3018,60,3,762,2,1,9.0,9.0,9.0
3019,60,3,79,1,1,9.2,9.2,9.2
3020,60,3,232,1,1,9.5,9.5,9.5
3021,60,3,892,1,1,9.0,9.0,9.0
3022,60,3,1658,3,1,9.0,9.0,9.0
3023,60,3,1297,3,1,9.0,9.0,9.0
3024,60,3,834,1,1,8.5,8.5,8.5
3025,60,3,887,1,1,8.5,8.5,8.5
3026,60,3,1118,1,1,9.1,9.1,9.1
3027,60,3,445,1,1,9.5,9.5,9.5
3028,60,3,451,1,1,9.3,9.3,9.3
3029,60,3,1372,1,1,9.5,9.5,9.5
3030,60,3,213,1,1,9.1,9.1,9.1
3031,60,3,316,3,1,8.7,8.7,8.7
3032,60,3,14,1,1,9.1,9.1,9.1
3033,60,3,1523,2,1,9.0,9.0,9.0
3034,60,3,1001,1,1,8.5,8.5,8.5
3035,60,3,1618,1,1,9.2,9.2,9.2
3036,60,3,1225,3,1,8.7,8.7,8.7
3037,60,3,353,2,1,9.7,9.7,9.7
3038,60,3,678,1,1,9.5,9.5,9.5
3039,60,3,1200,1,1,9.5,9.5,9.5
3040,60,3,1096,1,1,9.2,9.2,9.2
3041,60,3,1537,1,1,8.6,8.6,8.6
3042,60,3,902,2,1,9.3,9.3,9.3
3043,60,3,902,3,1,9.6,9.6,9.6
3044,60,3,1198,1,1,9.3,9.3,9.3
3045,60,3,439,5,1,9.2,9.2,9.2
3046,60,3,631,4,1,8.3,8.3,8.3
3047,60,3,1136,3,1,8.3,8.3,8.3
3048,60,3,973,3,1,9.1,9.1,9.1
3049,60,3,430,5,1,8.0,8.0,8.0
3050,60,3,430,6,1,9.2,9.2,9.2
3051,60,3,1400,5,1,9.1,9.1,9.1
3052,60,3,1398,3,1,9.5,9.5,9.5
3053,60,3,1371,2,1,9.2,9.2,9.2
3054,60,3,1027,1,1,9.0,9.0,9.0
3055,60,3,466,11,1,8.4,8.4,8.4
3056,60,3,466,15,1,8.3,8.3,8.3
3057,60,3,909,1,1,9.5,9.5,9.5
3058,60,3,1121,1,1,9.5,9.5,9.5
3059,60,3,614,3,1,9.3,9.3,9.3
3060,60,3,757,1,1,9.0,9.0,9.0
3061,60,3,725,2,1,9.2,9.2,9.2
3062,60,3,200,2,1,8.4,8.4,8.4
3063,60,3,724,1,1,8.4,8.4,8.4
3064,60,3,597,3,1,8.5,8.5,8.5
3065,60,3,381,3,1,9.5,9.5,9.5
3066,60,3,1060,2,1,9.5,9.5,9.5
3067,60,3,1610,2,1,9.5,9.5,9.5
3068,60,3,206,1,1,9.3,9.3,9.3
3069,60,3,702,1,1,9.3,9.3,9.3
3070,60,3,400,20,1,9.1,9.1,9.1
3071,60,3,400,21,1,8.8,8.8,8.8
3072,60,3,400,22,1,9.0,9.0,9.0
3073,60,3,1437,2,1,9.2,9.2,9.2
3074,60,3,1210,1,1,9.3,9.3,9.3
3075,60,3,325,1,1,9.6,9.6,9.6
3076,60,3,1663,1,1,9.0,9.0,9.0
3077,60,3,294,1,1,9.8,9.8,9.8
3078,60,3,723,1,1,9.3,9.3,9.3
3079,60,3,1282,1,1,9.4,9.4,9.4
3080,60,3,562,1,1,8.8,8.8,8.8
3081,60,3,1363,1,1,9.3,9.3,9.3
3082,60,3,947,1,1,9.1,9.1,9.1
3083,60,3,1258,2,1,8.4,8.4,8.4
3084,60,3,165,1,1,9.5,9.5,9.5
3085,60,3,1465,1,1,9.3,9.3,9.3
3086,60,3,8,1,1,8.6,8.6,8.6
3087,60,3,159,1,1,9.0,9.0,9.0
3088,60,3,783,1,1,8.8,8.8,8.8
3089,60,3,544,2,1,9.3,9.3,9.3
3090,60,3,257,1,1,9.1,9.1,9.1
3091,60,3,720,0,1,9.2,9.2,9.2
3092,60,3,802,2,1,8.7,8.7,8.7
3093,60,3,1607,1,1,9.7,9.7,9.7
3094,60,3,1196,1,1,9.4,9.4,9.4
3095,60,3,1046,1,1,9.4,9.4,9.4
3096,60,3,1046,2,1,9.5,9.5,9.5
3097,60,3,399,1,1,9.6,9.6,9.6
3098,60,3,1278,1,1,9.5,9.5,9.5
3099,60,3,452,1,1,8.8,8.8,8.8
3100,60,3,1197,1,1,8.6,8.6,8.6
3101,60,3,313,2,1,9.3,9.3,9.3
3102,60,3,761,1,1,9.5,9.5,9.5
3103,60,3,1222,2,1,9.4,9.4,9.4
3104,60,3,819,3,1,9.7,9.7,9.7
3105,60,3,444,1,1,9.0,9.0,9.0
3106,60,3,826,1,1,8.9,8.9,8.9
3107,60,3,1103,1,1,9.4,9.4,9.4
3108,60,3,804,2,1,9.4,9.4,9.4
3109,60,3,559,1,1,8.8,8.8,8.8
3110,60,3,276,1,1,9.1,9.1,9.1
3111,60,3,1622,2,1,9.4,9.4,9.4
3112,60,3,1192,1,1,9.8,9.8,9.8
3113,60,3,1192,2,1,9.2,9.2,9.2
3114,60,3,176,2,1,9.4,9.4,9.4
3115,60,3,1434,1,1,9.4,9.4,9.4
3116,60,3,622,1,1,9.4,9.4,9.4
3117,60,3,477,1,1,9.6,9.6,9.6
3118,60,3,865,1,1,9.3,9.3,9.3
3119,60,3,1287,1,1,8.8,8.8,8.8
3120,60,3,860,3,1,9.3,9.3,9.3
3121,60,3,775,1,1,8.5,8.5,8.5
3122,60,3,1085,2,1,9.4,9.4,9.4
3123,60,3,900,1,1,9.0,9.0,9.0
3124,60,3,1070,1,1,9.3,9.3,9.3
3125,60,3,958,1,1,9.1,9.1,9.1
3126,60,3,1565,1,1,9.1,9.1,9.1
3127,60,3,898,1,1,9.5,9.5,9.5
3128,60,3,314,1,1,9.0,9.0,9.0
3129,60,3,806,1,1,8.5,8.5,8.5
3130,60,3,806,2,1,8.6,8.6,8.6
3131,60,3,534,1,1,9.1,9.1,9.1
3132,60,3,1667,1,1,8.8,8.8,8.8
3133,60,3,1310,1,1,9.1,9.1,9.1
3134,60,3,15,1,1,8.9,8.9,8.9
3135,60,3,1488,3,1,8.2,8.2,8.2
3136,60,3,207,1,1,9.0,9.0,9.0
3137,60,3,1590,3,1,8.0,8.0,8.0
3138,60,3,1602,1,1,8.4,8.4,8.4
3139,60,3,59,3,1,9.5,9.5,9.5
3140,60,3,1511,1,1,8.6,8.6,8.6
3141,60,3,420,3,1,9.5,9.5,9.5
3142,60,3,364,1,1,9.3,9.3,9.3
3143,60,3,248,3,1,8.7,8.7,8.7
3144,60,3,1468,1,1,8.0,8.0,8.0
3145,60,3,68,1,1,9.1,9.1,9.1
3146,60,3,1174,1,1,8.6,8.6,8.6
3147,60,3,1513,1,1,9.0,9.0,9.0
3148,60,3,681,2,1,9.6,9.6,9.6
3149,60,3,237,1,1,9.4,9.4,9.4
3150,60,3,1242,1,1,9.5,9.5,9.5
3151,60,3,625,1,1,9.5,9.5,9.5
3152,60,3,304,2,1,9.0,9.0,9.0
3153,60,3,42,1,1,8.9,8.9,8.9
3154,60,3,301,1,1,9.5,9.5,9.5
3155,60,3,1290,1,1,9.5,9.5,9.5
3156,60,3,709,1,1,9.3,9.3,9.3
3157,60,3,354,1,1,9.5,9.5,9.5
3158,60,3,348,1,1,9.3,9.3,9.3
3159,60,3,1148,1,1,9.3,9.3,9.3
3160,60,3,398,1,1,9.4,9.4,9.4
3161,60,3,1274,1,1,9.3,9.3,9.3
3162,60,3,1582,2,1,9.5,9.5,9.5
3163,60,3,253,1,1,9.1,9.1,9.1
3164,60,3,253,2,1,8.7,8.7,8.7
3165,60,3,808,1,1,8.4,8.4,8.4
3166,60,3,920,2,1,9.4,9.4,9.4
3167,60,3,1326,1,1,9.4,9.4,9.4
3168,60,3,787,1,1,9.3,9.3,9.3
3169,60,3,0,2,1,8.4,8.4,8.4
3170,60,3,100,1,1,9.3,9.3,9.3
3171,60,3,1152,1,1,9.3,9.3,9.3
3172,60,3,130,1,1,9.3,9.3,9.3
3173,60,3,188,1,1,9.5,9.5,9.5
3174,60,3,540,1,1,9.3,9.3,9.3
3175,60,3,700,1,1,9.1,9.1,9.1
3176,60,3,490,2,1,9.3,9.3,9.3
3177,60,3,363,1,1,9.1,9.1,9.1
3178,60,3,1670,1,1,9.5,9.5,9.5
3179,60,3,1604,1,1,8.6,8.6,8.6
3180,60,3,1416,1,1,9.0,9.0,9.0
3181,60,3,281,2,1,9.3,9.3,9.3
3182,60,3,1227,2,1,8.4,8.4,8.4
3183,60,3,184,1,1,9.3,9.3,9.3
3184,60,3,749,1,1,9.8,9.8,9.8
3185,60,3,842,1,1,8.0,8.0,8.0
3186,60,3,504,1,1,9.4,9.4,9.4
3187,60,3,1057,2,1,9.0,9.0,9.0
3188,60,3,949,1,1,8.4,8.4,8.4
3189,60,3,735,5,1,9.0,9.0,9.0
3190,60,3,646,1,1,9.6,9.6,9.6
3191,60,3,390,1,1,9.6,9.6,9.6
3192,60,3,1014,3,1,8.8,8.8,8.8
3193,60,3,1173,3,1,8.2,8.2,8.2
3194,60,3,1646,3,1,8.5,8.5,8.5
3195,60,3,457,3,1,8.5,8.5,8.5
3196,60,3,618,1,1,8.9,8.9,8.9
3197,60,3,1399,1,1,9.0,9.0,9.0
3198,60,3,78,2,1,8.0,8.0,8.0
3199,60,3,1466,1,1,9.5,9.5,9.5
3200,60,3,963,1,1,9.1,9.1,9.1
3201,60,3,1536,1,1,9.3,9.3,9.3
3202,60,3,807,2,1,8.4,8.4,8.4
3203,60,3,478,1,1,8.5,8.5,8.5
3204,60,3,567,1,1,9.3,9.3,9.3
3205,60,3,605,1,1,8.9,8.9,8.9
3206,60,3,401,2,1,8.9,8.9,8.9
3207,60,3,189,9,1,8.7,8.7,8.7
3208,60,3,764,1,1,9.1,9.1,9.1
3209,60,3,1562,1,1,8.5,8.5,8.5
3210,60,3,1017,3,1,9.4,9.4,9.4
3211,60,3,1354,2,1,9.5,9.5,9.5
3212,60,3,528,1,1,9.4,9.4,9.4
3213,60,3,1669,5,1,8.5,8.5,8.5
3214,60,3,1130,1,1,8.9,8.9,8.9
3215,60,3,1476,1,1,9.5,9.5,9.5
3216,60,3,27,1,1,8.4,8.4,8.4
3217,60,3,1385,2,1,9.6,9.6,9.6
3218,60,3,1101,1,1,9.5,9.5,9.5
3219,60,3,52,3,1,8.9,8.9,8.9
3220,60,3,290,2,1,9.5,9.5,9.5
3221,60,3,848,1,1,9.3,9.3,9.3
3222,60,3,1521,1,1,8.6,8.6,8.6
3223,60,3,1672,2,1,9.3,9.3,9.3
3224,60,3,1539,1,1,9.5,9.5,9.5
3225,60,3,174,1,1,8.0,8.0,8.0
3226,60,3,480,1,1,8.4,8.4,8.4
3227,60,3,526,1,1,9.5,9.5,9.5
3228,60,3,1345,2,1,9.5,9.5,9.5
3229,60,3,565,1,1,9.5,9.5,9.5
3230,60,3,1262,2,1,9.5,9.5,9.5
3231,60,3,1127,1,1,9.3,9.3,9.3
3232,60,3,261,4,1,8.4,8.4,8.4
3233,60,3,516,1,1,9.4,9.4,9.4
3234,60,3,150,4,1,8.4,8.4,8.4
3235,60,3,320,1,1,9.3,9.3,9.3
3236,60,3,1348,2,1,9.0,9.0,9.0
3237,60,3,992,2,1,9.4,9.4,9.4
3238,60,3,760,3,1,9.3,9.3,9.3
3239,60,3,1636,2,1,9.6,9.6,9.6
3240,60,3,1636,3,1,8.0,8.0,8.0
3241,60,3,85,1,1,9.4,9.4,9.4
3242,60,3,260,1,1,9.5,9.5,9.5
3243,60,3,1010,1,1,9.3,9.3,9.3
3244,60,3,472,2,1,9.6,9.6,9.6
3245,60,3,32,0,1,8.5,8.5,8.5
3246,60,3,1002,0,1,8.5,8.5,8.5
3247,60,3,282,1,1,9.5,9.5,9.5
3248,60,3,1343,1,1,9.5,9.5,9.5
3249,60,3,1566,1,1,9.1,9.1,9.1
3250,60,3,564,0,1,9.6,9.6,9.6
3251,60,3,627,1,1,9.6,9.6,9.6
3252,60,3,634,1,1,9.5,9.5,9.5
3253,60,3,1109,3,1,9.3,9.3,9.3
3254,60,3,1561,1,1,9.3,9.3,9.3
3255,60,3,570,1,1,9.3,9.3,9.3
3256,60,3,953,1,1,9.6,9.6,9.6
3257,60,3,1327,1,1,9.6,9.6,9.6
3258,60,3,1035,1,1,9.6,9.6,9.6
3259,60,3,598,1,1,9.6,9.6,9.6
3260,60,3,120,0,1,9.1,9.1,9.1
3261,60,3,120,2,1,9.5,9.5,9.5
3262,60,3,986,1,1,9.2,9.2,9.2
3263,60,3,666,1,1,9.2,9.2,9.2
3264,60,3,473,1,1,9.0,9.0,9.0
3265,60,3,160,1,1,9.4,9.4,9.4
3266,60,3,1479,1,1,9.7,9.7,9.7
3267,60,3,99,1,1,8.9,8.9,8.9
3268,60,3,1569,2,1,9.2,9.2,9.2
3269,60,3,1015,3,1,8.3,8.3,8.3
3270,60,3,1404,2,1,9.2,9.2,9.2
3271,60,3,1106,1,1,9.3,9.3,9.3
3272,60,3,38,1,1,9.5,9.5,9.5
3273,60,3,1383,2,1,9.3,9.3,9.3
3274,60,3,1240,3,1,9.1,9.1,9.1
3275,60,3,875,1,1,9.3,9.3,9.3
3276,60,3,222,1,1,9.3,9.3,9.3
3277,60,3,1201,1,1,9.1,9.1,9.1
3278,60,3,303,3,1,8.4,8.4,8.4
3279,60,3,786,3,1,9.2,9.2,9.2
3280,60,3,126,1,1,9.3,9.3,9.3
3281,60,3,1405,2,1,9.6,9.6,9.6
3282,60,3,1289,1,1,9.1,9.1,9.1
3283,60,3,1480,3,1,8.4,8.4,8.4
3284,60,3,680,2,1,9.5,9.5,9.5
3285,60,3,1575,2,1,9.5,9.5,9.5
3286,60,3,90,2,1,8.7,8.7,8.7
3287,60,3,1268,2,1,9.7,9.7,9.7
3288,60,3,503,1,1,9.2,9.2,9.2
3289,60,3,109,2,1,9.7,9.7,9.7
3290,60,3,1177,2,1,9.1,9.1,9.1
3291,60,3,1068,1,1,9.6,9.6,9.6
3292,60,3,435,1,1,9.5,9.5,9.5
3293,60,3,10,3,1,9.6,9.6,9.6
3294,60,3,1563,1,1,9.5,9.5,9.5
3295,60,3,1563,3,1,9.7,9.7,9.7
3296,60,3,334,1,1,9.2,9.2,9.2
3297,60,3,1506,1,1,9.2,9.2,9.2
3298,60,3,1595,1,1,9.6,9.6,9.6
3299,60,3,1145,1,1,9.1,9.1,9.1
3300,60,3,331,1,1,9.7,9.7,9.7
3301,60,3,772,1,1,9.7,9.7,9.7
3302,60,3,1482,1,1,9.7,9.7,9.7
3303,60,3,1427,0,1,9.1,9.1,9.1
3304,60,3,1005,1,1,9.7,9.7,9.7
3305,60,3,817,1,1,9.7,9.7,9.7
3306,60,3,1265,1,1,9.0,9.0,9.0
3307,60,3,1071,1,1,9.3,9.3,9.3
3308,60,3,905,1,1,9.0,9.0,9.0
3309,60,3,81,1,1,9.3,9.3,9.3
3310,60,3,1088,1,1,9.0,9.0,9.0
3311,60,3,797,1,1,8.5,8.5,8.5
3312,60,3,833,1,1,9.2,9.2,9.2
3313,60,3,673,1,1,8.7,8.7,8.7
3314,60,3,111,1,1,8.6,8.6,8.6
3315,60,3,1043,2,1,9.2,9.2,9.2
3316,60,3,1137,1,1,9.7,9.7,9.7
3317,60,3,1223,3,1,8.8,8.8,8.8
3318,60,3,765,1,1,9.2,9.2,9.2
